"epidemiological_week","date","order_for_place","state","city","city_ibge_code","place_type","last_available_confirmed","last_available_confirmed_per_100k_inhabitants","new_confirmed","last_available_deaths","new_deaths","last_available_death_rate","estimated_population","is_last","is_repeated"
45,"2020-11-04",243,"DF",,53,"state",214655,"7026.00757",453,3719,12,"0.0173",3055149,"False","False"
45,"2020-11-04",245,"ES",,32,"state",158768,"3906.64293",1018,3884,8,"0.0245",4064052,"False","False"
45,"2020-11-04",238,"GO",,52,"state",258331,"3631.53929",909,5825,35,"0.0225",7113540,"False","False"
45,"2020-11-04",230,"MA",,21,"state",186572,"2622.38288",363,4091,10,"0.0219",7114598,"False","False"
45,"2020-11-04",242,"MG",,31,"state",362340,"1701.71269",1184,9069,19,25,21292666,"False","False"
45,"2020-11-04",236,"MS",,50,"state",83616,"2976.30023",177,1629,7,"0.0195",2809394,"False","False"
45,"2020-11-04",230,"MT",,51,"state",144999,"4112.02364",602,3883,9,"0.0268",3526220,"False","False"
45,"2020-11-04",232,"PA",,15,"state",255369,"2938.40171",985,6773,6,"0.0265",8690745,"False","False"
45,"2020-11-04",238,"PB",,25,"state",133958,"3316.38558",579,3130,11,"0.0234",4039277,"False","False"
45,"2020-11-04",238,"PE",,26,"state",163642,"1701.65799",486,8667,24,53,9616621,"False","False"
45,"2020-11-04",231,"PI",,22,"state",115026,"3505.30858",496,2450,9,"0.0213",3281480,"False","False"
45,"2020-11-04",238,"PR",,41,"state",216266,"1877.82413",1032,5269,11,"0.0244",11516840,"False","False"
45,"2020-11-04",245,"RJ",,33,"state",313089,"1802.86533",1314,20759,108,"0.0663",17366189,"False","False"
45,"2020-11-04",238,"RN",,24,"state",82420,"2332.09259",200,2603,6,"0.0316",3534165,"False","False"
45,"2020-11-04",230,"RO",,11,"state",72295,"4024.30335",246,1464,4,"0.0203",1796460,"False","False"
45,"2020-11-04",229,"RR",,14,"state",58304,"9237.28693",515,695,2,"0.0119",631181,"False","False"
45,"2020-11-04",240,"RS",,43,"state",253272,"2217.21613",3208,5903,59,"0.0233",11422973,"False","False"
45,"2020-11-04",238,"SC",,42,"state",266637,"3676.48296",2814,3163,24,"0.0119",7252502,"False","False"
45,"2020-11-04",236,"SE",,28,"state",84709,"3653.1049",132,2228,5,"0.0263",2318822,"False","False"
45,"2020-11-04",254,"SP",,35,"state",1123299,"2426.69083",4755,39549,185,"0.0352",46289333,"False","False"
45,"2020-11-04",232,"TO",,17,"state",76175,"4790.13336",184,1108,3,"0.0145",1590248,"False","False"
45,"2020-11-03",232,"AC",,12,"state",30962,"3461.49116",8,695,2,"0.0224",894470,"False","False"
45,"2020-11-03",241,"AL",,27,"state",91016,"2715.6447",98,2250,4,"0.0247",3351543,"False","False"
45,"2020-11-03",236,"AM",,13,"state",162560,"3863.38045",421,4573,8,"0.0281",4207714,"False","False"
45,"2020-11-03",229,"AP",,16,"state",52832,"6130.61676",179,751,2,"0.0142",861773,"False","False"
45,"2020-11-03",243,"BA",,29,"state",354983,"2377.54807",407,7690,23,"0.0217",14930634,"False","False"
45,"2020-11-03",233,"CE",,23,"state",275025,"2993.59874",352,9365,3,"0.0341",9187103,"False","False"
45,"2020-11-03",242,"DF",,53,"state",214202,"7011.18014",566,3707,12,"0.0173",3055149,"False","False"
45,"2020-11-03",244,"ES",,32,"state",157750,"3881.59403",1069,3876,13,"0.0246",4064052,"False","False"
45,"2020-11-03",237,"GO",,52,"state",257422,"3618.76084",1166,5790,28,"0.0225",7113540,"False","False"
45,"2020-11-03",229,"MA",,21,"state",186209,"2617.2807",223,4081,11,"0.0219",7114598,"False","False"
45,"2020-11-03",241,"MG",,31,"state",361156,"1696.15209",326,9050,3,"0.0251",21292666,"False","False"
45,"2020-11-03",235,"MS",,50,"state",83439,"2969.99994",417,1622,10,"0.0194",2809394,"False","False"
45,"2020-11-03",229,"MT",,51,"state",144397,"4094.95153",419,3874,12,"0.0268",3526220,"False","False"
45,"2020-11-03",231,"PA",,15,"state",254384,"2927.06782",935,6767,5,"0.0266",8690745,"False","False"
45,"2020-11-03",237,"PB",,25,"state",133379,"3302.05133",93,3119,11,"0.0234",4039277,"False","False"
45,"2020-11-03",237,"PE",,26,"state",163156,"1696.60424",117,8643,5,53,9616621,"False","False"
45,"2020-11-03",230,"PI",,22,"state",114530,"3490.19345",588,2441,9,"0.0213",3281480,"False","False"
45,"2020-11-03",237,"PR",,41,"state",215234,"1868.86333",784,5258,26,"0.0244",11516840,"False","False"
45,"2020-11-03",244,"RJ",,33,"state",311775,"1795.2989",467,20651,15,"0.0662",17366189,"False","False"
45,"2020-11-03",237,"RN",,24,"state",82220,"2326.43354",319,2597,5,"0.0316",3534165,"False","False"
45,"2020-11-03",229,"RO",,11,"state",72049,"4010.60975",96,1460,3,"0.0203",1796460,"False","False"
45,"2020-11-03",228,"RR",,14,"state",57789,"9155.69385",165,693,1,12,631181,"False","False"
45,"2020-11-03",239,"RS",,43,"state",250064,"2189.13237",627,5844,39,"0.0234",11422973,"False","False"
45,"2020-11-03",237,"SC",,42,"state",263823,"3637.68255",2280,3139,10,"0.0119",7252502,"False","False"
45,"2020-11-03",235,"SE",,28,"state",84577,"3647.41235",86,2223,6,"0.0263",2318822,"False","False"
45,"2020-11-03",253,"SP",,35,"state",1118544,"2416.41849",749,39364,18,"0.0352",46289333,"False","False"
45,"2020-11-03",231,"TO",,17,"state",75991,"4778.56284",311,1105,5,"0.0145",1590248,"False","False"
45,"2020-11-02",231,"AC",,12,"state",30954,"3460.59678",3,693,0,"0.0224",894470,"False","False"
45,"2020-11-02",240,"AL",,27,"state",90918,"2712.72068",98,2246,4,"0.0247",3351543,"False","False"
45,"2020-11-02",235,"AM",,13,"state",162139,"3853.37502",165,4565,10,"0.0282",4207714,"False","False"
45,"2020-11-02",228,"AP",,16,"state",52653,"6109.84563",153,749,1,"0.0142",861773,"False","False"
45,"2020-11-02",242,"BA",,29,"state",354576,"2374.82213",533,7667,22,"0.0216",14930634,"False","False"
45,"2020-11-02",232,"CE",,23,"state",274673,"2989.76729",332,9362,2,"0.0341",9187103,"False","False"
45,"2020-11-02",241,"DF",,53,"state",213636,"6992.65404",180,3695,7,"0.0173",3055149,"False","False"
45,"2020-11-02",243,"ES",,32,"state",156681,"3855.29024",663,3863,1,"0.0247",4064052,"False","False"
45,"2020-11-02",236,"GO",,52,"state",256256,"3602.36957",297,5762,0,"0.0225",7113540,"False","False"
45,"2020-11-02",228,"MA",,21,"state",185986,"2614.14629",69,4070,9,"0.0219",7114598,"False","False"
45,"2020-11-02",240,"MG",,31,"state",360830,"1694.62105",839,9047,9,"0.0251",21292666,"False","False"
45,"2020-11-02",234,"MS",,50,"state",83022,"2955.15688",138,1612,3,"0.0194",2809394,"False","False"
45,"2020-11-02",228,"MT",,51,"state",143978,"4083.06912",214,3862,5,"0.0268",3526220,"False","False"
45,"2020-11-02",230,"PA",,15,"state",253449,"2916.30925",220,6762,4,"0.0267",8690745,"False","False"
45,"2020-11-02",236,"PB",,25,"state",133286,"3299.74894",66,3108,1,"0.0233",4039277,"False","False"
45,"2020-11-02",236,"PE",,26,"state",163039,"1695.3876",62,8638,6,53,9616621,"False","False"
45,"2020-11-02",229,"PI",,22,"state",113942,"3472.27471",168,2432,12,"0.0213",3281480,"False","False"
45,"2020-11-02",236,"PR",,41,"state",214450,"1862.05591",240,5232,10,"0.0244",11516840,"False","False"
45,"2020-11-02",243,"RJ",,33,"state",311308,"1792.60977",294,20636,25,"0.0663",17366189,"False","False"
45,"2020-11-02",236,"RN",,24,"state",81901,"2317.40736",65,2592,1,"0.0316",3534165,"False","False"
45,"2020-11-02",228,"RO",,11,"state",71953,"4005.26591",64,1457,0,"0.0202",1796460,"False","False"
45,"2020-11-02",227,"RR",,14,"state",57624,"9129.55238",136,692,0,12,631181,"False","False"
45,"2020-11-02",238,"RS",,43,"state",249437,"2183.64344",955,5805,1,"0.0233",11422973,"False","False"
45,"2020-11-02",236,"SC",,42,"state",261543,"3606.24513",1486,3129,7,12,7252502,"False","False"
45,"2020-11-02",234,"SE",,28,"state",84491,"3643.70357",129,2217,6,"0.0262",2318822,"False","False"
45,"2020-11-02",252,"SP",,35,"state",1117795,"2414.8004",648,39346,15,"0.0352",46289333,"False","False"
45,"2020-11-02",230,"TO",,17,"state",75680,"4759.00614",32,1100,3,"0.0145",1590248,"False","False"
45,"2020-11-01",230,"AC",,12,"state",30951,"3460.26138",155,693,0,"0.0224",894470,"False","False"
45,"2020-11-01",239,"AL",,27,"state",90820,"2709.79665",31,2242,4,"0.0247",3351543,"False","False"
45,"2020-11-01",234,"AM",,13,"state",161974,"3849.45365",291,4555,12,"0.0281",4207714,"False","False"
45,"2020-11-01",227,"AP",,16,"state",52500,"6092.09154",325,748,0,"0.0142",861773,"False","False"
45,"2020-11-01",241,"BA",,29,"state",354043,"2371.25229",886,7645,23,"0.0216",14930634,"False","False"
45,"2020-11-01",231,"CE",,23,"state",274341,"2986.15352",156,9360,7,"0.0341",9187103,"False","False"
45,"2020-11-01",240,"DF",,53,"state",213456,"6986.76235",211,3688,5,"0.0173",3055149,"False","False"
45,"2020-11-01",242,"ES",,32,"state",156018,"3838.97647",297,3862,7,"0.0248",4064052,"False","False"
45,"2020-11-01",235,"GO",,52,"state",255959,"3598.19443",313,5762,7,"0.0225",7113540,"False","False"
45,"2020-11-01",227,"MA",,21,"state",185917,"2613.17646",90,4061,8,"0.0218",7114598,"False","False"
45,"2020-11-01",239,"MG",,31,"state",359991,"1690.68073",1020,9038,23,"0.0251",21292666,"False","False"
45,"2020-11-01",233,"MS",,50,"state",82884,"2950.24479",266,1609,7,"0.0194",2809394,"False","False"
45,"2020-11-01",227,"MT",,51,"state",143764,"4077.0003",126,3857,4,"0.0268",3526220,"False","False"
45,"2020-11-01",229,"PA",,15,"state",253229,"2913.77782",149,6758,7,"0.0267",8690745,"False","False"
45,"2020-11-01",235,"PB",,25,"state",133220,"3298.11498",71,3107,6,"0.0233",4039277,"False","False"
45,"2020-11-01",235,"PE",,26,"state",162977,"1694.74288",84,8632,5,53,9616621,"False","False"
45,"2020-11-01",228,"PI",,22,"state",113774,"3467.15506",228,2420,16,"0.0213",3281480,"False","False"
45,"2020-11-01",235,"PR",,41,"state",214210,"1859.97201",728,5222,6,"0.0244",11516840,"False","False"
45,"2020-11-01",242,"RJ",,33,"state",311014,"1790.91682",1037,20611,11,"0.0663",17366189,"False","False"
45,"2020-11-01",235,"RN",,24,"state",81836,"2315.56818",318,2591,5,"0.0317",3534165,"False","False"
45,"2020-11-01",227,"RO",,11,"state",71889,"4001.70335",223,1457,0,"0.0203",1796460,"False","False"
45,"2020-11-01",226,"RR",,14,"state",57488,"9108.00547",81,692,0,12,631181,"False","False"
45,"2020-11-01",237,"RS",,43,"state",248482,"2175.28309",906,5804,7,"0.0234",11422973,"False","False"
45,"2020-11-01",235,"SC",,42,"state",260057,"3585.75565",1117,3122,8,12,7252502,"False","False"
45,"2020-11-01",233,"SE",,28,"state",84362,"3638.1404",36,2211,5,"0.0262",2318822,"False","False"
45,"2020-11-01",251,"SP",,35,"state",1117147,"2413.40051",1020,39331,20,"0.0352",46289333,"False","False"
45,"2020-11-01",229,"TO",,17,"state",75648,"4756.99388",23,1097,0,"0.0145",1590248,"False","False"
44,"2020-10-31",229,"AC",,12,"state",30796,"3442.93269",38,693,0,"0.0225",894470,"False","False"
44,"2020-10-31",238,"AL",,27,"state",90789,"2708.8717",118,2238,4,"0.0247",3351543,"False","False"
44,"2020-10-31",233,"AM",,13,"state",161683,"3842.53778",249,4543,15,"0.0281",4207714,"False","False"
44,"2020-10-31",226,"AP",,16,"state",52175,"6054.37859",145,748,1,"0.0143",861773,"False","False"
44,"2020-10-31",240,"BA",,29,"state",353157,"2365.31818",457,7622,22,"0.0216",14930634,"False","False"
44,"2020-10-31",230,"CE",,23,"state",274185,"2984.45549",442,9353,9,"0.0341",9187103,"False","False"
44,"2020-10-31",239,"DF",,53,"state",213245,"6979.85597",483,3683,7,"0.0173",3055149,"False","False"
44,"2020-10-31",241,"ES",,32,"state",155721,"3831.66849",985,3855,8,"0.0248",4064052,"False","False"
44,"2020-10-31",234,"GO",,52,"state",255646,"3593.79437",284,5755,2,"0.0225",7113540,"False","False"
44,"2020-10-31",226,"MA",,21,"state",185827,"2611.91145",113,4053,9,"0.0218",7114598,"False","False"
44,"2020-10-31",238,"MG",,31,"state",358971,"1685.89034",0,9015,0,"0.0251",21292666,"False","True"
44,"2020-10-31",232,"MS",,50,"state",82618,"2940.77655",274,1602,10,"0.0194",2809394,"False","False"
44,"2020-10-31",226,"MT",,51,"state",143638,"4073.42707",313,3853,7,"0.0268",3526220,"False","False"
44,"2020-10-31",228,"PA",,15,"state",253080,"2912.06335",161,6751,8,"0.0267",8690745,"False","False"
44,"2020-10-31",234,"PB",,25,"state",133149,"3296.35724",419,3101,10,"0.0233",4039277,"False","False"
44,"2020-10-31",234,"PE",,26,"state",162893,"1693.8694",491,8627,18,53,9616621,"False","False"
44,"2020-10-31",227,"PI",,22,"state",113546,"3460.20698",255,2404,4,"0.0212",3281480,"False","False"
44,"2020-10-31",234,"PR",,41,"state",213482,"1853.65083",752,5216,11,"0.0244",11516840,"False","False"
44,"2020-10-31",241,"RJ",,33,"state",309977,"1784.94545",481,20600,35,"0.0665",17366189,"False","False"
44,"2020-10-31",234,"RN",,24,"state",81518,"2306.57029",0,2586,0,"0.0317",3534165,"False","True"
44,"2020-10-31",226,"RO",,11,"state",71666,"3989.29005",170,1457,2,"0.0203",1796460,"False","False"
44,"2020-10-31",225,"RR",,14,"state",57407,"9095.17238",123,692,0,"0.0121",631181,"False","False"
44,"2020-10-31",236,"RS",,43,"state",247576,"2167.3517",1349,5797,29,"0.0234",11422973,"False","False"
44,"2020-10-31",234,"SC",,42,"state",258940,"3570.35407",2584,3114,20,12,7252502,"False","False"
44,"2020-10-31",232,"SE",,28,"state",84326,"3636.58789",89,2206,5,"0.0262",2318822,"False","False"
44,"2020-10-31",250,"SP",,35,"state",1116127,"2411.19698",2339,39311,56,"0.0352",46289333,"False","False"
44,"2020-10-31",228,"TO",,17,"state",75625,"4755.54756",56,1097,0,"0.0145",1590248,"False","False"
44,"2020-10-30",228,"AC",,12,"state",30758,"3438.68436",120,693,1,"0.0225",894470,"False","False"
44,"2020-10-30",237,"AL",,27,"state",90671,"2705.35094",107,2234,4,"0.0246",3351543,"False","False"
44,"2020-10-30",232,"AM",,13,"state",161434,"3836.62007",838,4528,12,28,4207714,"False","False"
44,"2020-10-30",225,"AP",,16,"state",52030,"6037.55281",155,747,1,"0.0144",861773,"False","False"
44,"2020-10-30",239,"BA",,29,"state",352700,"2362.25736",1423,7600,29,"0.0215",14930634,"False","False"
44,"2020-10-30",229,"CE",,23,"state",273743,"2979.6444",549,9344,9,"0.0341",9187103,"False","False"
44,"2020-10-30",238,"DF",,53,"state",212762,"6964.0466",622,3676,6,"0.0173",3055149,"False","False"
44,"2020-10-30",240,"ES",,32,"state",154736,"3807.4316",605,3847,6,"0.0249",4064052,"False","False"
44,"2020-10-30",233,"GO",,52,"state",255362,"3589.80198",274,5753,21,"0.0225",7113540,"False","False"
44,"2020-10-30",225,"MA",,21,"state",185714,"2610.32317",373,4044,10,"0.0218",7114598,"False","False"
44,"2020-10-30",237,"MG",,31,"state",358971,"1685.89034",3745,9015,99,"0.0251",21292666,"False","False"
44,"2020-10-30",231,"MS",,50,"state",82344,"2931.02356",346,1592,4,"0.0193",2809394,"False","False"
44,"2020-10-30",225,"MT",,51,"state",143325,"4064.55071",278,3846,5,"0.0268",3526220,"False","False"
44,"2020-10-30",227,"PA",,15,"state",252919,"2910.2108",530,6743,5,"0.0267",8690745,"False","False"
44,"2020-10-30",233,"PB",,25,"state",132730,"3285.9841",499,3091,8,"0.0233",4039277,"False","False"
44,"2020-10-30",233,"PE",,26,"state",162402,"1688.76365",662,8609,10,53,9616621,"False","False"
44,"2020-10-30",226,"PI",,22,"state",113291,"3452.4361",526,2400,8,"0.0212",3281480,"False","False"
44,"2020-10-30",233,"PR",,41,"state",212730,"1847.12126",869,5205,31,"0.0245",11516840,"False","False"
44,"2020-10-30",240,"RJ",,33,"state",309496,"1782.1757",1479,20565,103,"0.0664",17366189,"False","False"
44,"2020-10-30",233,"RN",,24,"state",81518,"2306.57029",95,2586,2,"0.0317",3534165,"False","False"
44,"2020-10-30",225,"RO",,11,"state",71496,"3979.82699",145,1455,1,"0.0204",1796460,"False","False"
44,"2020-10-30",224,"RR",,14,"state",57284,"9075.6851",282,692,0,"0.0121",631181,"False","False"
44,"2020-10-30",235,"RS",,43,"state",246227,"2155.54217",2825,5768,39,"0.0234",11422973,"False","False"
44,"2020-10-30",233,"SC",,42,"state",256356,"3534.72498",1868,3094,17,"0.0121",7252502,"False","False"
44,"2020-10-30",231,"SE",,28,"state",84237,"3632.74973",66,2201,6,"0.0261",2318822,"False","False"
44,"2020-10-30",249,"SP",,35,"state",1113788,"2406.14398",4928,39255,136,"0.0352",46289333,"False","False"
44,"2020-10-30",227,"TO",,17,"state",75569,"4752.0261",144,1097,0,"0.0145",1590248,"False","False"
44,"2020-10-29",227,"AC",,12,"state",30638,"3425.26859",93,692,1,"0.0226",894470,"False","False"
44,"2020-10-29",236,"AL",,27,"state",90564,"2702.15838",67,2230,4,"0.0246",3351543,"False","False"
44,"2020-10-29",231,"AM",,13,"state",160596,"3816.70427",1013,4516,25,"0.0281",4207714,"False","False"
44,"2020-10-29",224,"AP",,16,"state",51875,"6019.56664",352,746,2,"0.0144",861773,"False","False"
44,"2020-10-29",238,"BA",,29,"state",351277,"2352.72662",1566,7571,25,"0.0216",14930634,"False","False"
44,"2020-10-29",228,"CE",,23,"state",273194,"2973.66863",904,9335,9,"0.0342",9187103,"False","False"
44,"2020-10-29",237,"DF",,53,"state",212140,"6943.68753",698,3670,9,"0.0173",3055149,"False","False"
44,"2020-10-29",239,"ES",,32,"state",154131,"3792.54498",1127,3841,15,"0.0249",4064052,"False","False"
44,"2020-10-29",232,"GO",,52,"state",255088,"3585.95017",1578,5732,78,"0.0225",7113540,"False","False"
44,"2020-10-29",224,"MA",,21,"state",185341,"2605.08043",341,4034,10,"0.0218",7114598,"False","False"
44,"2020-10-29",236,"MG",,31,"state",355226,"1668.30213",1915,8916,44,"0.0251",21292666,"False","False"
44,"2020-10-29",230,"MS",,50,"state",81998,"2918.70774",555,1588,7,"0.0194",2809394,"False","False"
44,"2020-10-29",224,"MT",,51,"state",143047,"4056.66691",701,3841,13,"0.0269",3526220,"False","False"
44,"2020-10-29",226,"PA",,15,"state",252389,"2904.11236",1097,6738,2,"0.0267",8690745,"False","False"
44,"2020-10-29",232,"PB",,25,"state",132231,"3273.6304",252,3083,7,"0.0233",4039277,"False","False"
44,"2020-10-29",232,"PE",,26,"state",161740,"1681.87974",579,8599,12,"0.0532",9616621,"False","False"
44,"2020-10-29",225,"PI",,22,"state",112765,"3436.40674",565,2392,10,"0.0212",3281480,"False","False"
44,"2020-10-29",232,"PR",,41,"state",211861,"1839.57579",960,5174,27,"0.0244",11516840,"False","False"
44,"2020-10-29",239,"RJ",,33,"state",308017,"1773.65915",1345,20462,86,"0.0664",17366189,"False","False"
44,"2020-10-29",232,"RN",,24,"state",81423,"2303.88225",128,2584,2,"0.0317",3534165,"False","False"
44,"2020-10-29",224,"RO",,11,"state",71351,"3971.75556",230,1454,5,"0.0204",1796460,"False","False"
44,"2020-10-29",223,"RR",,14,"state",57002,"9031.00695",269,692,0,"0.0121",631181,"False","False"
44,"2020-10-29",234,"RS",,43,"state",243402,"2130.8113",2708,5729,30,"0.0235",11422973,"False","False"
44,"2020-10-29",232,"SC",,42,"state",254488,"3508.96835",1937,3077,9,"0.0121",7252502,"False","False"
44,"2020-10-29",230,"SE",,28,"state",84171,"3629.90346",123,2195,5,"0.0261",2318822,"False","False"
44,"2020-10-29",248,"SP",,35,"state",1108860,"2395.4979",5278,39119,112,"0.0353",46289333,"False","False"
44,"2020-10-29",226,"TO",,17,"state",75425,"4742.97091",319,1097,2,"0.0145",1590248,"False","False"
44,"2020-10-28",226,"AC",,12,"state",30545,"3414.87138",165,691,1,"0.0226",894470,"False","False"
44,"2020-10-28",235,"AL",,27,"state",90497,"2700.1593",113,2226,5,"0.0246",3351543,"False","False"
44,"2020-10-28",230,"AM",,13,"state",159583,"3792.62944",865,4491,13,"0.0281",4207714,"False","False"
44,"2020-10-28",223,"AP",,16,"state",51523,"5978.72061",96,744,1,"0.0144",861773,"False","False"
44,"2020-10-28",237,"BA",,29,"state",349711,"2342.23811",1990,7546,27,"0.0216",14930634,"False","False"
44,"2020-10-28",227,"CE",,23,"state",272290,"2963.82875",725,9326,3,"0.0343",9187103,"False","False"
44,"2020-10-28",236,"DF",,53,"state",211442,"6920.84085",668,3661,8,"0.0173",3055149,"False","False"
44,"2020-10-28",238,"ES",,32,"state",153004,"3764.81403",788,3826,9,25,4064052,"False","False"
44,"2020-10-28",231,"GO",,52,"state",253510,"3563.76713",1793,5654,6,"0.0223",7113540,"False","False"
44,"2020-10-28",223,"MA",,21,"state",185000,"2600.28747",332,4024,10,"0.0218",7114598,"False","False"
44,"2020-10-28",235,"MG",,31,"state",353311,"1659.30842",2278,8872,83,"0.0251",21292666,"False","False"
44,"2020-10-28",229,"MS",,50,"state",81443,"2898.95259",410,1581,11,"0.0194",2809394,"False","False"
